Date,transaction_item_ID,Transaction ID,Customer ID,Product ID,total_Price,Customer Name,Customer Gender,Customer Age,Customer Age Range,Customer Address,Product,Product Colors,Product Size
2026-Jul-12,TP00260,T00202,C0007,B-B-L,1000,SE,Female,31,31-35,West,กระเป๋า,Black,L
2026-Jul-12,TP00261,T00203,C0009,B-B-L,1000,Nee,Female,28,26-30,City,กระเป๋า,Black,L
2026-Jul-12,TP00262,T00204,C0009,S-W-L,500,Nee,Female,28,26-30,City,เสื้อ,White,L
2026-Jul-12,TP00263,T00205,C0008,S-B-L,500,Nut,Male,36,36-40,South,เสื้อ,Black,L
2026-Jul-12,TP00264,T00206,C0005,F-B-L,"1,500",Kim,Female,41,>40,West,รองเท้า,Black,L
2026-Jul-12,TP00265,T00207,C0010,S-B-M,500,Min,Female,34,31-35,North,เสื้อ,Black,M
2026-Jul-12,TP00266,T00208,C0002,S-R-M,500,Cap,Male,27,26-30,West,เสื้อ,Red,M
2026-Jul-12,TP00267,T00209,C0001,F-W-M,"1,500",Peace,Female,22,21-25,West,รองเท้า,White,M
2026-Jul-12,TP00268,T00209,C0009,F-B-M,"1,500",Nee,Female,28,26-30,City,รองเท้า,Black,M
2026-Jul-12,TP00269,T00210,C0004,F-B-M,"1,500",Jane,Female,30,26-30,East,รองเท้า,Black,M
2026-Jul-12,TP00519,T00413,C0008,B-R-L,1000,Nut,Male,36,36-40,South,กระเป๋า,Red,L
2026-Jul-12,TP00534,T00428,C0002,S-B-M,500,Cap,Male,27,26-30,West,เสื้อ,Black,M
2026-Jul-12,TP00544,T00438,C0004,F-B-L,"1,500",Jane,Female,30,26-30,East,รองเท้า,Black,L
2026-Jul-12,TP00557,T00451,C0007,P-B-M,700,SE,Female,31,31-35,West,กางเกง,Black,M
2026-Jul-12,TP00576,T00470,C0005,B-B-M,1000,Kim,Female,41,>40,West,กระเป๋า,Black,M
2026-Jul-12,TP00629,T00523,C0002,B-W-L,1000,Cap,Male,27,26-30,West,กระเป๋า,White,L
2026-Jul-12,TP00663,T00557,C0004,F-B-L,"1,500",Jane,Female,30,26-30,East,รองเท้า,Black,L
2026-Jul-12,TP00678,T00572,C0007,B-R-M,1000,SE,Female,31,31-35,West,กระเป๋า,Red,M
2026-Jul-12,TP00719,T00613,C0008,B-B-L,1000,Nut,Male,36,36-40,South,กระเป๋า,Black,L
2026-Jul-12,TP00740,T00634,C0008,B-B-M,1000,Nut,Male,36,36-40,South,กระเป๋า,Black,M
2026-Jul-12,TP00753,T00647,C0004,B-W-M,1000,Jane,Female,30,26-30,East,กระเป๋า,White,M
2026-Jul-12,TP00815,T00708,C0002,S-W-M,500,Cap,Male,27,26-30,West,เสื้อ,White,M
2026-Jul-12,TP00820,T00713,C0003,F-B-L,"1,500",Ali,Female,36,36-40,East,รองเท้า,Black,L
2026-Jul-12,TP00877,T00770,C0007,S-B-L,500,SE,Female,31,31-35,West,เสื้อ,Black,L
2026-Jul-12,TP00899,T00792,C0004,B-B-M,1000,Jane,Female,30,26-30,East,กระเป๋า,Black,M
2026-Jul-12,TP00911,T00804,C0005,P-R-L,700,Kim,Female,41,>40,West,กางเกง,Red,L
2026-Jul-12,TP00928,T00821,C0004,F-W-L,"1,500",Jane,Female,30,26-30,East,รองเท้า,White,L
2026-Jul-12,TP00997,T00890,C0006,P-R-M,700,Tor,Male,26,26-30,North,กางเกง,Red,M
2026-Jul-11,TP00247,T00190,C0005,P-W-L,700,Kim,Female,41,>40,West,กางเกง,White,L
2026-Jul-11,TP00248,T00191,C0002,F-R-L,"1,500",Cap,Male,27,26-30,West,รองเท้า,Red,L
2026-Jul-11,TP00249,T00192,C0008,B-B-L,1000,Nut,Male,36,36-40,South,กระเป๋า,Black,L
2026-Jul-11,TP00250,T00193,C0007,F-B-L,"1,500",SE,Female,31,31-35,West,รองเท้า,Black,L
2026-Jul-11,TP00251,T00194,C0002,P-B-M,700,Cap,Male,27,26-30,West,กางเกง,Black,M
2026-Jul-11,TP00252,T00195,C0005,F-B-L,"1,500",Kim,Female,41,>40,West,รองเท้า,Black,L
2026-Jul-11,TP00253,T00196,C0003,S-B-M,500,Ali,Female,36,36-40,East,เสื้อ,Black,M
2026-Jul-11,TP00254,T00196,C0008,B-W-M,1000,Nut,Male,36,36-40,South,กระเป๋า,White,M
2026-Jul-11,TP00255,T00197,C0004,F-W-M,"1,500",Jane,Female,30,26-30,East,รองเท้า,White,M
2026-Jul-11,TP00256,T00198,C0002,F-R-M,"1,500",Cap,Male,27,26-30,West,รองเท้า,Red,M
2026-Jul-11,TP00257,T00199,C0009,B-R-M,1000,Nee,Female,28,26-30,City,กระเป๋า,Red,M
2026-Jul-11,TP00258,T00200,C0003,S-B-L,500,Ali,Female,36,36-40,East,เสื้อ,Black,L
2026-Jul-11,TP00525,T00419,C0009,B-B-M,1000,Nee,Female,28,26-30,City,กระเป๋า,Black,M
2026-Jul-11,TP00545,T00439,C0003,F-R-M,"1,500",Ali,Female,36,36-40,East,รองเท้า,Red,M
2026-Jul-11,TP00611,T00505,C0003,S-B-M,500,Ali,Female,36,36-40,East,เสื้อ,Black,M
2026-Jul-11,TP00675,T00569,C0010,B-B-M,1000,Min,Female,34,31-35,North,กระเป๋า,Black,M
2026-Jul-11,TP00687,T00581,C0009,F-B-L,"1,500",Nee,Female,28,26-30,City,รองเท้า,Black,L
2026-Jul-11,TP00767,T00661,C0009,P-B-L,700,Nee,Female,28,26-30,City,กางเกง,Black,L
2026-Jul-11,TP00778,T00672,C0009,P-B-M,700,Nee,Female,28,26-30,City,กางเกง,Black,M
2026-Jul-11,TP00813,T00706,C0002,P-R-M,700,Cap,Male,27,26-30,West,กางเกง,Red,M
2026-Jul-11,TP00852,T00745,C0010,S-W-M,500,Min,Female,34,31-35,North,เสื้อ,White,M
2026-Jul-11,TP00862,T00755,C0006,B-R-M,1000,Tor,Male,26,26-30,North,กระเป๋า,Red,M
2026-Jul-11,TP00880,T00773,C0002,S-W-M,500,Cap,Male,27,26-30,West,เสื้อ,White,M
2026-Jul-11,TP00900,T00793,C0003,F-R-L,"1,500",Ali,Female,36,36-40,East,รองเท้า,Red,L
2026-Jul-11,TP00931,T00824,C0009,F-R-M,"1,500",Nee,Female,28,26-30,City,รองเท้า,Red,M
2026-Jul-10,TP00236,T00182,C0008,F-B-M,"1,500",Nut,Male,36,36-40,South,รองเท้า,Black,M
2026-Jul-10,TP00237,T00183,C0010,S-B-L,500,Min,Female,34,31-35,North,เสื้อ,Black,L
2026-Jul-10,TP00238,T00184,C0001,P-W-M,700,Peace,Female,22,21-25,West,กางเกง,White,M
2026-Jul-10,TP00239,T00185,C0005,P-W-L,700,Kim,Female,41,>40,West,กางเกง,White,L
2026-Jul-10,TP00240,T00185,C0003,B-W-L,1000,Ali,Female,36,36-40,East,กระเป๋า,White,L
2026-Jul-10,TP00241,T00185,C0001,F-B-M,"1,500",Peace,Female,22,21-25,West,รองเท้า,Black,M
2026-Jul-10,TP00242,T00185,C0004,F-R-L,"1,500",Jane,Female,30,26-30,East,รองเท้า,Red,L
2026-Jul-10,TP00243,T00186,C0008,S-B-L,500,Nut,Male,36,36-40,South,เสื้อ,Black,L
2026-Jul-10,TP00244,T00187,C0004,P-B-L,700,Jane,Female,30,26-30,East,กางเกง,Black,L
2026-Jul-10,TP00245,T00188,C0007,S-R-M,500,SE,Female,31,31-35,West,เสื้อ,Red,M
2026-Jul-10,TP00246,T00189,C0009,S-W-L,500,Nee,Female,28,26-30,City,เสื้อ,White,L
2026-Jul-10,TP00511,T00405,C0005,P-W-L,700,Kim,Female,41,>40,West,กางเกง,White,L
2026-Jul-10,TP00537,T00431,C0002,B-B-L,1000,Cap,Male,27,26-30,West,กระเป๋า,Black,L
2026-Jul-10,TP00543,T00437,C0007,S-W-L,500,SE,Female,31,31-35,West,เสื้อ,White,L
2026-Jul-10,TP00598,T00492,C0001,F-R-M,"1,500",Peace,Female,22,21-25,West,รองเท้า,Red,M
2026-Jul-10,TP00601,T00495,C0007,F-B-M,"1,500",SE,Female,31,31-35,West,รองเท้า,Black,M
2026-Jul-10,TP00633,T00527,C0009,F-R-M,"1,500",Nee,Female,28,26-30,City,รองเท้า,Red,M
2026-Jul-10,TP00642,T00536,C0002,S-B-M,500,Cap,Male,27,26-30,West,เสื้อ,Black,M
2026-Jul-10,TP00667,T00561,C0008,S-B-M,500,Nut,Male,36,36-40,South,เสื้อ,Black,M
2026-Jul-10,TP00723,T00617,C0005,F-W-M,"1,500",Kim,Female,41,>40,West,รองเท้า,White,M
2026-Jul-10,TP00782,T00676,C0006,F-W-L,"1,500",Tor,Male,26,26-30,North,รองเท้า,White,L
2026-Jul-10,TP00891,T00784,C0001,B-B-L,1000,Peace,Female,22,21-25,West,กระเป๋า,Black,L
2026-Jul-9,TP00228,T00174,C0008,S-B-L,500,Nut,Male,36,36-40,South,เสื้อ,Black,L
2026-Jul-9,TP00229,T00175,C0009,F-W-L,"1,500",Nee,Female,28,26-30,City,รองเท้า,White,L
2026-Jul-9,TP00230,T00176,C0009,F-W-L,"1,500",Nee,Female,28,26-30,City,รองเท้า,White,L
2026-Jul-9,TP00231,T00177,C0003,F-B-M,"1,500",Ali,Female,36,36-40,East,รองเท้า,Black,M
2026-Jul-9,TP00232,T00178,C0007,B-B-M,1000,SE,Female,31,31-35,West,กระเป๋า,Black,M
2026-Jul-9,TP00233,T00179,C0009,F-R-L,"1,500",Nee,Female,28,26-30,City,รองเท้า,Red,L
2026-Jul-9,TP00234,T00180,C0006,P-W-M,700,Tor,Male,26,26-30,North,กางเกง,White,M
2026-Jul-9,TP00235,T00181,C0008,P-B-L,700,Nut,Male,36,36-40,South,กางเกง,Black,L
2026-Jul-9,TP00528,T00422,C0005,P-B-L,700,Kim,Female,41,>40,West,กางเกง,Black,L
2026-Jul-9,TP00535,T00429,C0009,F-B-M,"1,500",Nee,Female,28,26-30,City,รองเท้า,Black,M
2026-Jul-9,TP00552,T00446,C0007,S-B-L,500,SE,Female,31,31-35,West,เสื้อ,Black,L
2026-Jul-9,TP00585,T00479,C0001,F-B-M,"1,500",Peace,Female,22,21-25,West,รองเท้า,Black,M
2026-Jul-9,TP00665,T00559,C0008,S-B-M,500,Nut,Male,36,36-40,South,เสื้อ,Black,M
2026-Jul-9,TP00671,T00565,C0001,F-B-M,"1,500",Peace,Female,22,21-25,West,รองเท้า,Black,M
2026-Jul-9,TP00710,T00604,C0009,B-R-L,1000,Nee,Female,28,26-30,City,กระเป๋า,Red,L
2026-Jul-9,TP00729,T00623,C0005,B-B-M,1000,Kim,Female,41,>40,West,กระเป๋า,Black,M
2026-Jul-9,TP00764,T00658,C0004,F-B-L,"1,500",Jane,Female,30,26-30,East,รองเท้า,Black,L
2026-Jul-9,TP00799,T00693,C0002,P-W-L,700,Cap,Male,27,26-30,West,กางเกง,White,L
2026-Jul-9,TP00800,T00693,C0010,P-B-M,700,Min,Female,34,31-35,North,กางเกง,Black,M
2026-Jul-9,TP00861,T00754,C0009,B-B-M,1000,Nee,Female,28,26-30,City,กระเป๋า,Black,M
2026-Jul-9,TP00918,T00811,C0001,S-R-L,500,Peace,Female,22,21-25,West,เสื้อ,Red,L
2026-Jul-8,TP00218,T00164,C0007,F-R-M,"1,500",SE,Female,31,31-35,West,รองเท้า,Red,M
2026-Jul-8,TP00219,T00165,C0002,S-B-L,500,Cap,Male,27,26-30,West,เสื้อ,Black,L
2026-Jul-8,TP00220,T00166,C0006,P-W-L,700,Tor,Male,26,26-30,North,กางเกง,White,L
2026-Jul-8,TP00221,T00167,C0009,S-R-L,500,Nee,Female,28,26-30,City,เสื้อ,Red,L
2026-Jul-8,TP00222,T00168,C0005,P-B-M,700,Kim,Female,41,>40,West,กางเกง,Black,M
2026-Jul-8,TP00223,T00169,C0007,P-W-M,700,SE,Female,31,31-35,West,กางเกง,White,M
2026-Jul-8,TP00224,T00170,C0008,S-R-M,500,Nut,Male,36,36-40,South,เสื้อ,Red,M
2026-Jul-8,TP00225,T00171,C0010,S-R-M,500,Min,Female,34,31-35,North,เสื้อ,Red,M
2026-Jul-8,TP00226,T00172,C0004,P-W-L,700,Jane,Female,30,26-30,East,กางเกง,White,L
2026-Jul-8,TP00227,T00173,C0007,P-R-L,700,SE,Female,31,31-35,West,กางเกง,Red,L
2026-Jul-8,TP00536,T00430,C0002,F-B-M,"1,500",Cap,Male,27,26-30,West,รองเท้า,Black,M
2026-Jul-8,TP00578,T00472,C0005,P-B-M,700,Kim,Female,41,>40,West,กางเกง,Black,M
2026-Jul-8,TP00614,T00508,C0001,S-W-L,500,Peace,Female,22,21-25,West,เสื้อ,White,L
2026-Jul-8,TP00631,T00525,C0004,S-B-L,500,Jane,Female,30,26-30,East,เสื้อ,Black,L
2026-Jul-8,TP00646,T00540,C0007,S-W-M,500,SE,Female,31,31-35,West,เสื้อ,White,M
2026-Jul-8,TP00672,T00566,C0005,P-W-L,700,Kim,Female,41,>40,West,กางเกง,White,L
2026-Jul-8,TP00751,T00645,C0007,S-R-M,500,SE,Female,31,31-35,West,เสื้อ,Red,M
2026-Jul-8,TP00848,T00741,C0002,B-B-M,1000,Cap,Male,27,26-30,West,กระเป๋า,Black,M
2026-Jul-8,TP00947,T00840,C0002,P-B-M,700,Cap,Male,27,26-30,West,กางเกง,Black,M
2026-Jul-8,TP00965,T00858,C0002,F-R-L,"1,500",Cap,Male,27,26-30,West,รองเท้า,Red,L
2026-Jul-7,TP00206,T00155,C0006,S-B-L,500,Tor,Male,26,26-30,North,เสื้อ,Black,L
2026-Jul-7,TP00207,T00156,C0008,B-B-L,1000,Nut,Male,36,36-40,South,กระเป๋า,Black,L
2026-Jul-7,TP00208,T00157,C0009,S-R-L,500,Nee,Female,28,26-30,City,เสื้อ,Red,L
2026-Jul-7,TP00209,T00158,C0007,S-R-L,500,SE,Female,31,31-35,West,เสื้อ,Red,L
2026-Jul-7,TP00210,T00159,C0009,P-B-L,700,Nee,Female,28,26-30,City,กางเกง,Black,L
2026-Jul-7,TP00211,T00160,C0006,P-W-L,700,Tor,Male,26,26-30,North,กางเกง,White,L
2026-Jul-7,TP00212,T00160,C0002,P-B-L,700,Cap,Male,27,26-30,West,กางเกง,Black,L
2026-Jul-7,TP00213,T00161,C0002,B-B-L,1000,Cap,Male,27,26-30,West,กระเป๋า,Black,L
2026-Jul-7,TP00214,T00162,C0008,S-B-M,500,Nut,Male,36,36-40,South,เสื้อ,Black,M
2026-Jul-7,TP00215,T00162,C0002,P-B-L,700,Cap,Male,27,26-30,West,กางเกง,Black,L
2026-Jul-7,TP00216,T00163,C0002,F-B-L,"1,500",Cap,Male,27,26-30,West,รองเท้า,Black,L
2026-Jul-7,TP00217,T00163,C0004,P-B-L,700,Jane,Female,30,26-30,East,กางเกง,Black,L
2026-Jul-7,TP00531,T00425,C0007,P-B-M,700,SE,Female,31,31-35,West,กางเกง,Black,M
2026-Jul-7,TP00533,T00427,C0004,F-R-L,"1,500",Jane,Female,30,26-30,East,รองเท้า,Red,L
2026-Jul-7,TP00574,T00468,C0007,F-B-M,"1,500",SE,Female,31,31-35,West,รองเท้า,Black,M
2026-Jul-7,TP00647,T00541,C0003,S-B-M,500,Ali,Female,36,36-40,East,เสื้อ,Black,M
2026-Jul-7,TP00677,T00571,C0005,F-B-L,"1,500",Kim,Female,41,>40,West,รองเท้า,Black,L
2026-Jul-7,TP00697,T00591,C0001,P-B-L,700,Peace,Female,22,21-25,West,กางเกง,Black,L
2026-Jul-7,TP00749,T00643,C0010,F-W-M,"1,500",Min,Female,34,31-35,North,รองเท้า,White,M
2026-Jul-7,TP00766,T00660,C0005,B-B-M,1000,Kim,Female,41,>40,West,กระเป๋า,Black,M
2026-Jul-7,TP00816,T00709,C0006,F-R-L,"1,500",Tor,Male,26,26-30,North,รองเท้า,Red,L
2026-Jul-7,TP00847,T00740,C0009,S-W-M,500,Nee,Female,28,26-30,City,เสื้อ,White,M
2026-Jul-7,TP00876,T00769,C0003,F-B-M,"1,500",Ali,Female,36,36-40,East,รองเท้า,Black,M
2026-Jul-7,TP00893,T00786,C0004,F-B-L,"1,500",Jane,Female,30,26-30,East,รองเท้า,Black,L
2026-Jul-7,TP00895,T00788,C0005,P-W-M,700,Kim,Female,41,>40,West,กางเกง,White,M
2026-Jul-7,TP00904,T00797,C0007,P-W-M,700,SE,Female,31,31-35,West,กางเกง,White,M
2026-Jul-7,TP00917,T00810,C0001,S-W-M,500,Peace,Female,22,21-25,West,เสื้อ,White,M
2026-Jul-7,TP00996,T00889,C0007,S-B-M,500,SE,Female,31,31-35,West,เสื้อ,Black,M
2026-Jul-6,TP00186,T00141,C0007,B-W-M,1000,SE,Female,31,31-35,West,กระเป๋า,White,M
2026-Jul-6,TP00187,T00141,C0005,P-B-L,700,Kim,Female,41,>40,West,กางเกง,Black,L
2026-Jul-6,TP00188,T00142,C0005,S-R-L,500,Kim,Female,41,>40,West,เสื้อ,Red,L
2026-Jul-6,TP00189,T00142,C0003,F-W-M,"1,500",Ali,Female,36,36-40,East,รองเท้า,White,M
2026-Jul-6,TP00190,T00143,C0002,S-R-M,500,Cap,Male,27,26-30,West,เสื้อ,Red,M
2026-Jul-6,TP00191,T00144,C0009,B-W-L,1000,Nee,Female,28,26-30,City,กระเป๋า,White,L
2026-Jul-6,TP00192,T00145,C0003,B-R-L,1000,Ali,Female,36,36-40,East,กระเป๋า,Red,L
2026-Jul-6,TP00193,T00146,C0007,B-B-M,1000,SE,Female,31,31-35,West,กระเป๋า,Black,M
2026-Jul-6,TP00194,T00146,C0005,S-W-L,500,Kim,Female,41,>40,West,เสื้อ,White,L
2026-Jul-6,TP00195,T00147,C0005,P-R-M,700,Kim,Female,41,>40,West,กางเกง,Red,M
2026-Jul-6,TP00196,T00147,C0009,B-W-L,1000,Nee,Female,28,26-30,City,กระเป๋า,White,L
2026-Jul-6,TP00197,T00148,C0009,P-R-M,700,Nee,Female,28,26-30,City,กางเกง,Red,M
2026-Jul-6,TP00198,T00149,C0002,S-B-L,500,Cap,Male,27,26-30,West,เสื้อ,Black,L
2026-Jul-6,TP00199,T00149,C0006,P-B-M,700,Tor,Male,26,26-30,North,กางเกง,Black,M
2026-Jul-6,TP00200,T00150,C0007,S-B-L,500,SE,Female,31,31-35,West,เสื้อ,Black,L
2026-Jul-6,TP00201,T00151,C0009,P-B-M,700,Nee,Female,28,26-30,City,กางเกง,Black,M
2026-Jul-6,TP00202,T00151,C0010,P-B-M,700,Min,Female,34,31-35,North,กางเกง,Black,M
2026-Jul-6,TP00203,T00152,C0010,F-B-M,"1,500",Min,Female,34,31-35,North,รองเท้า,Black,M
2026-Jul-6,TP00204,T00153,C0001,S-W-L,500,Peace,Female,22,21-25,West,เสื้อ,White,L
2026-Jul-6,TP00205,T00154,C0010,F-B-M,"1,500",Min,Female,34,31-35,North,รองเท้า,Black,M
2026-Jul-6,TP00508,T00402,C0006,S-R-L,500,Tor,Male,26,26-30,North,เสื้อ,Red,L
2026-Jul-6,TP00709,T00603,C0007,B-W-M,1000,SE,Female,31,31-35,West,กระเป๋า,White,M
2026-Jul-6,TP00777,T00671,C0008,F-R-M,"1,500",Nut,Male,36,36-40,South,รองเท้า,Red,M
2026-Jul-6,TP00902,T00795,C0004,P-B-L,700,Jane,Female,30,26-30,East,กางเกง,Black,L
2026-Jul-6,TP00907,T00800,C0005,S-W-L,500,Kim,Female,41,>40,West,เสื้อ,White,L
2026-Jul-6,TP00916,T00809,C0003,S-W-L,500,Ali,Female,36,36-40,East,เสื้อ,White,L
2026-Jul-6,TP00924,T00817,C0002,S-W-M,500,Cap,Male,27,26-30,West,เสื้อ,White,M
2026-Jul-6,TP00959,T00852,C0008,P-W-M,700,Nut,Male,36,36-40,South,กางเกง,White,M
2026-Jul-6,TP00972,T00865,C0007,P-B-L,700,SE,Female,31,31-35,West,กางเกง,Black,L
2026-Jul-6,TP00980,T00873,C0010,F-R-L,"1,500",Min,Female,34,31-35,North,รองเท้า,Red,L
2026-Jul-6,TP00992,T00885,C0002,P-R-L,700,Cap,Male,27,26-30,West,กางเกง,Red,L
2026-Jul-5,TP00175,T00132,C0004,P-B-M,700,Jane,Female,30,26-30,East,กางเกง,Black,M
2026-Jul-5,TP00176,T00133,C0002,F-R-L,"1,500",Cap,Male,27,26-30,West,รองเท้า,Red,L
2026-Jul-5,TP00177,T00134,C0006,S-R-L,500,Tor,Male,26,26-30,North,เสื้อ,Red,L
2026-Jul-5,TP00178,T00135,C0008,F-R-M,"1,500",Nut,Male,36,36-40,South,รองเท้า,Red,M
2026-Jul-5,TP00179,T00136,C0010,S-B-M,500,Min,Female,34,31-35,North,เสื้อ,Black,M
2026-Jul-5,TP00180,T00137,C0007,F-R-M,"1,500",SE,Female,31,31-35,West,รองเท้า,Red,M
2026-Jul-5,TP00181,T00138,C0009,S-W-L,500,Nee,Female,28,26-30,City,เสื้อ,White,L
2026-Jul-5,TP00182,T00139,C0007,F-B-L,"1,500",SE,Female,31,31-35,West,รองเท้า,Black,L
2026-Jul-5,TP00183,T00139,C0006,S-B-M,500,Tor,Male,26,26-30,North,เสื้อ,Black,M
2026-Jul-5,TP00184,T00140,C0003,F-B-M,"1,500",Ali,Female,36,36-40,East,รองเท้า,Black,M
2026-Jul-5,TP00185,T00140,C0003,F-W-L,"1,500",Ali,Female,36,36-40,East,รองเท้า,White,L
2026-Jul-5,TP00522,T00416,C0001,B-R-L,1000,Peace,Female,22,21-25,West,กระเป๋า,Red,L
2026-Jul-5,TP00561,T00455,C0010,P-B-M,700,Min,Female,34,31-35,North,กางเกง,Black,M
2026-Jul-5,TP00591,T00485,C0001,F-B-L,"1,500",Peace,Female,22,21-25,West,รองเท้า,Black,L
2026-Jul-5,TP00637,T00531,C0007,P-B-L,700,SE,Female,31,31-35,West,กางเกง,Black,L
2026-Jul-5,TP00649,T00543,C0002,P-R-M,700,Cap,Male,27,26-30,West,กางเกง,Red,M
2026-Jul-5,TP00727,T00621,C0005,F-B-L,"1,500",Kim,Female,41,>40,West,รองเท้า,Black,L
2026-Jul-5,TP00730,T00624,C0007,P-B-M,700,SE,Female,31,31-35,West,กางเกง,Black,M
2026-Jul-5,TP00787,T00681,C0001,F-W-M,"1,500",Peace,Female,22,21-25,West,รองเท้า,White,M
2026-Jul-5,TP00796,T00690,C0004,S-W-L,500,Jane,Female,30,26-30,East,เสื้อ,White,L
2026-Jul-5,TP00802,T00695,C0009,F-B-M,"1,500",Nee,Female,28,26-30,City,รองเท้า,Black,M
2026-Jul-5,TP00805,T00698,C0007,P-R-M,700,SE,Female,31,31-35,West,กางเกง,Red,M
2026-Jul-5,TP00809,T00702,C0004,P-R-L,700,Jane,Female,30,26-30,East,กางเกง,Red,L
2026-Jul-5,TP00812,T00705,C0006,P-W-M,700,Tor,Male,26,26-30,North,กางเกง,White,M
2026-Jul-5,TP00818,T00711,C0003,P-R-M,700,Ali,Female,36,36-40,East,กางเกง,Red,M
2026-Jul-5,TP00883,T00776,C0004,S-B-L,500,Jane,Female,30,26-30,East,เสื้อ,Black,L
2026-Jul-5,TP00953,T00846,C0006,P-B-L,700,Tor,Male,26,26-30,North,กางเกง,Black,L
2026-Jul-4,TP00164,T00124,C0005,B-B-M,1000,Kim,Female,41,>40,West,กระเป๋า,Black,M
2026-Jul-4,TP00165,T00125,C0009,S-R-M,500,Nee,Female,28,26-30,City,เสื้อ,Red,M
2026-Jul-4,TP00166,T00126,C0009,F-B-L,"1,500",Nee,Female,28,26-30,City,รองเท้า,Black,L
2026-Jul-4,TP00167,T00127,C0005,B-R-L,1000,Kim,Female,41,>40,West,กระเป๋า,Red,L
2026-Jul-4,TP00168,T00127,C0004,B-B-L,1000,Jane,Female,30,26-30,East,กระเป๋า,Black,L
2026-Jul-4,TP00169,T00128,C0010,S-R-L,500,Min,Female,34,31-35,North,เสื้อ,Red,L
2026-Jul-4,TP00170,T00129,C0010,S-W-L,500,Min,Female,34,31-35,North,เสื้อ,White,L
2026-Jul-4,TP00171,T00129,C0006,P-R-M,700,Tor,Male,26,26-30,North,กางเกง,Red,M
2026-Jul-4,TP00172,T00130,C0004,F-R-M,"1,500",Jane,Female,30,26-30,East,รองเท้า,Red,M
2026-Jul-4,TP00173,T00130,C0003,P-B-L,700,Ali,Female,36,36-40,East,กางเกง,Black,L
2026-Jul-4,TP00174,T00131,C0002,P-W-M,700,Cap,Male,27,26-30,West,กางเกง,White,M
2026-Jul-4,TP00541,T00435,C0007,S-B-M,500,SE,Female,31,31-35,West,เสื้อ,Black,M
2026-Jul-4,TP00587,T00481,C0003,P-R-L,700,Ali,Female,36,36-40,East,กางเกง,Red,L
2026-Jul-4,TP00619,T00513,C0007,B-R-M,1000,SE,Female,31,31-35,West,กระเป๋า,Red,M
2026-Jul-4,TP00630,T00524,C0010,F-R-L,"1,500",Min,Female,34,31-35,North,รองเท้า,Red,L
2026-Jul-4,TP00651,T00545,C0005,B-W-L,1000,Kim,Female,41,>40,West,กระเป๋า,White,L
2026-Jul-4,TP00691,T00585,C0006,S-W-L,500,Tor,Male,26,26-30,North,เสื้อ,White,L
2026-Jul-4,TP00696,T00590,C0004,B-R-M,1000,Jane,Female,30,26-30,East,กระเป๋า,Red,M
2026-Jul-4,TP00716,T00610,C0010,S-B-L,500,Min,Female,34,31-35,North,เสื้อ,Black,L
2026-Jul-4,TP00725,T00619,C0006,F-R-M,"1,500",Tor,Male,26,26-30,North,รองเท้า,Red,M
2026-Jul-4,TP00734,T00628,C0005,P-W-M,700,Kim,Female,41,>40,West,กางเกง,White,M
2026-Jul-4,TP00747,T00641,C0004,S-B-L,500,Jane,Female,30,26-30,East,เสื้อ,Black,L
2026-Jul-4,TP00806,T00699,C0003,B-R-L,1000,Ali,Female,36,36-40,East,กระเป๋า,Red,L
2026-Jul-3,TP00148,T00111,C0003,S-B-M,500,Ali,Female,36,36-40,East,เสื้อ,Black,M
2026-Jul-3,TP00149,T00112,C0005,S-B-M,500,Kim,Female,41,>40,West,เสื้อ,Black,M
2026-Jul-3,TP00150,T00113,C0006,P-R-M,700,Tor,Male,26,26-30,North,กางเกง,Red,M
2026-Jul-3,TP00151,T00114,C0002,P-R-L,700,Cap,Male,27,26-30,West,กางเกง,Red,L
2026-Jul-3,TP00152,T00115,C0010,B-W-L,1000,Min,Female,34,31-35,North,กระเป๋า,White,L
2026-Jul-3,TP00153,T00116,C0009,F-W-M,"1,500",Nee,Female,28,26-30,City,รองเท้า,White,M
2026-Jul-3,TP00154,T00116,C0003,P-R-L,700,Ali,Female,36,36-40,East,กางเกง,Red,L
2026-Jul-3,TP00155,T00117,C0007,P-W-L,700,SE,Female,31,31-35,West,กางเกง,White,L
2026-Jul-3,TP00156,T00117,C0010,B-W-L,1000,Min,Female,34,31-35,North,กระเป๋า,White,L
2026-Jul-3,TP00157,T00118,C0010,B-R-M,1000,Min,Female,34,31-35,North,กระเป๋า,Red,M
2026-Jul-3,TP00158,T00119,C0005,P-B-M,700,Kim,Female,41,>40,West,กางเกง,Black,M
2026-Jul-3,TP00159,T00120,C0010,S-B-L,500,Min,Female,34,31-35,North,เสื้อ,Black,L
2026-Jul-3,TP00160,T00121,C0006,B-B-M,1000,Tor,Male,26,26-30,North,กระเป๋า,Black,M
2026-Jul-3,TP00161,T00122,C0009,F-R-M,"1,500",Nee,Female,28,26-30,City,รองเท้า,Red,M
2026-Jul-3,TP00162,T00122,C0004,B-B-L,1000,Jane,Female,30,26-30,East,กระเป๋า,Black,L
2026-Jul-3,TP00163,T00123,C0004,S-B-M,500,Jane,Female,30,26-30,East,เสื้อ,Black,M
2026-Jul-3,TP00506,T00400,C0001,F-W-L,"1,500",Peace,Female,22,21-25,West,รองเท้า,White,L
